сэмплинг ;Сэмплинг ;вид стимулирования сбыта, посредством раздачи пробных образцов товара, миниатюрных упаковок, покупателю с целью ознакомления с ним и предоставления возможностей его испробовать. Обычно применяется в случае первичного или повторного запуска товаров на рынок.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Sampling 
сэндвич-мен ;Сэндвич-мен ;человек с рекламными плакатами-объявлениями на груди, на спине, в руках.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Sandwich man , человек-реклама
телекоммуникация ;Телекоммуникация ;коммуникации, осуществляемые посредством новейших электронных средств, обладающих высокой скоростью и большой емкостью информативных передач.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;telecommunication 
телемаркетинг;Телемаркетинг;продажи по телефону.;https://kaplunoff.com/blog/marketing-i-prodazhi/237-marketing-words;
телешоппинг ;Телешоппинг ;розничная торговля (выбор, заказ и приобретение товара) с помощью телевизионных рекламных объявлений и служб.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;teleshopping 
тендер ;Тендер ;аукцион, конкурс или предложение компании от лица специально организуемой тендерной комиссии на поставку товара, оказание услуг, строительство объекта.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Tender 
теория гедонического спроса ;Теория гедонического спроса ;теория, согласно которой человек готов заплатить за товар такую цену, которая отражает сумму его свойств и характеристик. Это теория подчеркивает, что действительным предметом теории спроса является спрос на характеристики, а не на сами товары.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Hedonic demand theory 
теория мотивации ;Теория мотивации ;психологическая теория, направленная на описание того, почему люди ведут себя так, а не иначе, исключительно исходя из их внутренних потребностей, управляющих их поведением, а не из каких-либо внешних стимулов.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Motivation theory 
теория обмена ;Теория обмена ;центральная концепция маркетинга, согласно которой каждое взаимодействие между субъектами рынка влечет за собой обмен материальными ценностями.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Exchange theory 
теория ожиданий ;Теория ожиданий ;концепция, согласно которой поведение потребителя в значительной мере диктуется преимущественно ожиданиями, связанными с достижением желаемых результатов, а не внутренними биологическими мотивами.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Expectancy theory 
теория ролевого поведения потребителя ;Теория ролевого поведения потребителя ;концепция, согласно которой поведение потребителя во многих случаях напоминает действия героев в спектакле или на сцене.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Role theory 
теория социального сравнения ;Теория социального сравнения ;концепция, согласно которой людям свойственно сравнивать свои доходы с доходами других людей с целью поднятия уровня своей собственной самооценки, особенно в случаях, когда фактические доказательства соответствия определенному социальному положению недоступны.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Social comparison theory 
теория спроса ;Теория спроса ;теория в микроэкономике, описывающая зависимость между спросом на товары и их ценой.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Demand theory 
тестирование ;Тестирование ;испытание продукта потребителями путем специальных психологических средств и способов. Например, предоставление респондентам определенных рисунков и фотографий, изображающих людей с просьбой описать свою реакцию относительно увиденного и незаконченных предложений, которые надо завершить своими словами, а также, в форме эксперимента, имитировать покупательское поведение.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Test 
товар ;Товар ;продукт/услуга/идея/личность, любые выгоды-все, что предлагается на рынке с целью обмена и продажи, привлечения внимания и потребления.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Product 
товар дополненный ;Товар дополненный ;товар, включающий в себя поставку, монтаж, гарантии и обслуживание.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Augmented product 
товар марочный ;Товар марочный ;наличие наименования или символа для идентификации товара производителя.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Branded goods 
товар основной ;Товар основной ;свойства товара, которые удовлетворяют потребности покупателя.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Core product 
товар осязаемый ;Товар осязаемый ;свойства товара, обеспечивающие получение от него желательных выгод.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Tangible product 
жизненный цикл ;жизненный цикл ;время с момента первоначального появления товара до прекращения его реализации на данном рынке. Жизненный цикл товара характеризуется изменением показателей продажи и прибыли во времени и состоит из следующих пяти фаз: 1) внедрение (introduction) 2) рост (growth) 3) зрелость (maturity) 4) насыщение (saturation) 5) спад (decline).;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Product life cycle 
товар, идея ;Товар, идея ;общее представление о возможном товаре, который компания могла бы предложить рынку. Разработка идеи товара служит отправной точкой составления бизнес-плана, формирования стратегических замыслов компании-производителя.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Core product 
товар, концепция ;Товар, концепция ;детальное описание идеи товара с целью довести до потребителей его достоинства. Описание товара осуществляется в терминах, отражающих его значимость для потребителя, как на стадии выбора покупки, так и в процессе эксплуатации.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Product concept 
товар, лидерство по показателям качества ;Товар, лидерство по показателям качества ;товар, предлагаемый на рынке по высокой цене, покрывающей издержки на достижение его высокого качества, проведение дорогостоящих научно-исследовательских разработок.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Quality product leadership 
товар, модификация ;Товар, модификация ;товар, не являющийся новым для компании, но обладающий некоторыми новыми свойствами для потребителя.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Product modification 
товар, навязывание ;Товар, навязывание ;один из методов сбыта, подчеркивающий предполагаемые достоинства продукта посредством повторения его названия.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Hard sell 
товар, номенклатура ;Товар, номенклатура ;продуктовая линия, все товары, маркетингом которых занимается коммерческое подразделение или компания.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Product line 
товар, стратегия разработки ;Товар, стратегия разработки ;стратегия роста, основанная на разработке новой продукции или расширении выпускаемого товарного ассортимента, обычно с расчетом на имеющиеся рынки.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Product development strategy 
товар, усовершенствование ;Товар, усовершенствование ;инновация товара-улучшения, целенаправленно вносимые в выпускаемую продукцию.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Product innovation 
товар, устранение с рынка ;Товар, устранение с рынка ;процесс организованного изъятия товара с рынка, которое происходит таким образом, чтобы не оказать негативного влияния на реализацию других товаров компании-производителя.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;product elimination 
товарная категория ;Товарная категория ;родовое обозначение продукции, к которой принадлежит марка.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Product category 
товарные категории, лидеры ;Товарные категории, лидеры ;специализированные розничные торговцы (торгующие по сниженным ценам), продающие товары одной товарной категории (например, электронику или канцелярские принадлежности).;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Category killers 
товарные потери ;Товарные потери ;кражи товаров, совершаемые покупателями или сотрудниками магазина.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Shrinkage 
товарный знак ;Товарный знак ;отличительный и уникальный знак, текст или иной объект интеллектуальной собственности, представляющий компанию (как правило, название торговой марки).;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Trade mark 
товары безмарочные ;Товары безмарочные ;немарочные товары, которые продаются без обеспечения их продвижения (клей, соль, овощи и пр.).;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Generic goods 
товары длительного пользования ;Товары длительного пользования ;товары, которые служат продолжительное время, например, мебель, бытовая техника.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Durable product 
товары кратковременного пользования ;Товары кратковременного пользования ;товары, потребляемые одномоментно или в несколько приемов: пиво, мыло, пищевые продукты.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Non-durable goods 
товары народного потребления ;Товары народного потребления ;товары, предназначенные для продажи населению с целью личного, семейного и домашнего использования. Приобретение этих товаров не связана с их использованием в коммерческих целях.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;People goods 
товары особого спроса ;Товары особого спроса ;потребительские товары с уникальными свойствами, определенных торговых марок, для приобретения которых многие покупатели готовы приложить дополнительные усилия. Например, предметы роскоши, ювелирные изделия, дорогие автомобили, квартиры, дачи, и пр.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Specialty goods 
товары пассивного спроса ;Товары пассивного спроса ;потребительские товары, о которых потенциальный покупатель либо ничего не знает, либо имеет определенную информацию, не задумываясь об их приобретении, например, домашние охранные системы, различные виды страхования и др.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Unsought goods 
товары повседневного спроса ;Товары повседневного спроса ;потребительские товары, которые покупатели приобретают сравнительно часто, без особых раздумий и с минимальными усилиями при их выборе, например, газеты, предметы гигиены, сладости, стиральные порошки, газеты и др.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Convenience goods 
товары постоянного спроса ;Товары постоянного спроса ;товары потребительского рынка, которые быстро раскупаются в розничной торговле, запасы которых должны постоянно пополняться, например, стандартный набор бакалейно-гастрономических товаров, другие товары, обычно продаваемые в супермаркетах.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;FMCG, Fast-moving consumer goods 
товары предварительного выбора ;Товары предварительного выбора ;товары потребительского рынка, при покупке которых потребитель сравнивает их выбирая по разным параметрам: качеству, цене, по степени удобства, и внешнему оформлению (например, большинство бытовых приборов, посуда, телевизоры, мебель, одежда и др.).;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Shopping goods 
товары стратегические ;Товары стратегические ;сырье, материалы, оборудование, ноу-хау, технологии, экспорт которых контролируется государством, ограничивается или запрещен в целях соблюдения национальной безопасности.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Strategic goods 
товары широкого потребления ;Товары широкого потребления ;товары, которые приобретаются конечным потребителем для личного пользования.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Consumer Goods 
товары-субституты ;Товары-субституты ;группа товаров, спрос на который меняется в противоположном направлении со спросом на схожий, другой товар, цена которого изменилась. К ним относятся товары, заменяющие привычные, но отличающиеся от заменяемых товаров, например, низкокалорийный заменитель сахара, концентрат сока, порошок молока.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Substitutes , заменители
томбстоун;Томбстоун;небольшой сувенир, который дарится клиенту после совершения покупки или заключения сделки.;https://kaplunoff.com/blog/marketing-i-prodazhi/237-marketing-words;
торговая марка, фирменное название ;Торговая марка, фирменное название ;та часть товарного знака (trademark, service mark), которая может быть произнесена. Фирменное название может представлять собой слово, букву или сочетание слов или букв.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Brand name 
торговая наценка ;Торговая наценка ;разница между закупочной стоимостью товара и первоначальной розничной ценой.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Trade markup 
торговец ;Торговец ;участник системы распределения, который покупает товары для их перепродажи. Действует от своего собственного имени и самостоятельно создает запасы товара.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Merchant 
торговец, оптовый ;Торговец, оптовый ;участник системы распределения, закупающий товары у производителя и продающий их обычно крупными партиями розничным торговцам, те, в свою очередь, продают их конечным потребителям.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Wholesaler 
торговец, розничный ;Торговец, розничный ;участник системы распределения, продающий товар непосредственно потребителю. Это конечное звено канала сбыта, обеспечивающее доступность товаров для приобретения конечными потребителями.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Retailer 
торговля путем прямой рассылки рекламы ;Торговля путем прямой рассылки рекламы ;форма прямого сбыта без посредников, предполагающая рассылку справочной коммерческой информации, других рекламных материалов непосредственно заранее отобранным потенциальным покупателям.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Direct-mail selling 
торговля розничная ;Торговля розничная ;различные виды деятельности, связанные с продажей конечным потребителям товаров и услуг для личного потребления.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Retail 
торговля розничная, специализированная ;Торговля розничная, специализированная ;розничные компании, торгующие ограниченным числом групп товаров, располагающие их широким ассортиментом.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Specialized retail 
торговля розничная, электронная ;Торговля розничная, электронная ;система, при которой покупатель запрашивает информацию о товаре, используя компьютерные терминалы. Они могут быть размещенны в торговых киосках, в различных местах. Заказ товаров производится по кредитной карточке или через Internet.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;E-commerce 
точка безубыточности ;Точка безубыточности ;объем производства и реализации продукции, при котором валовые издержки равны валовому доходу, при превышении которого компания начинает получать прибыль.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Break-even point 
трайвертайзинг;Трайвертайзинг;бесплатное пользование продуктом или услугой в течение ограниченного времени для получения представления о его возможностях.;https://kaplunoff.com/blog/marketing-i-prodazhi/237-marketing-words;
транспортировка ;Транспортировка ;организация товародвижения с места производства к месту продажи и реализации.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Transportation 
траффик;Траффик;в случае употребления термина в контексте интернет-маркетинга под этим термином подразумевается объём (количество) посетителей пришедших на ваш сайта за определенный период времени. Измеряется чаще всего в количестве визитов на сайт.;https://webpromoexperts.com.ua/blog/36-terminov-internet-marketinga/;
убеждение ;Убеждение ;благоприятное или неблагоприятное отношение к тому или иному товару/услуге. Задача маркетологов состоит в изменении позиции потребителя по отношению к тому или иному товару.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Persuasion 
уверенность ;Уверенность ;мнение потребителя, которое отражает индивидуальное значение и оценку какого-либо товара или услуги.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Belief 
удовлетворенность/неудовлетворенность потребителя ;Удовлетворенность/неудовлетворенность потребителя ;общая позиция потребителя по отношению к товару после его приобретения.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;CS/D-Consumer Satisfaction/Dissatisfaction 
уник;Уник;уникальный посетитель сайта.;https://kaplunoff.com/blog/marketing-i-prodazhi/237-marketing-words;
уникальный посетитель;Уникальный посетитель;не повторяющийся пользователь, обладающий уникальными характеристиками и зашедший на сайт в течение определённого промежутка времени. Под промежутком времени чаще всего подразумеваются календарные сутки.;https://webpromoexperts.com.ua/blog/36-terminov-internet-marketinga/;
упаковка ;Упаковка ;товарная тара и одновременно элемент маркетинговой коммуникации для демонстрации рекламного сообщения.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Package 
упаковка, дизайн ;Упаковка, дизайн ;внешний вид упаковки, включающий три этапа работы: процесс разработки, моделирование и конструирование упаковки. Как правило, работа выполняется опытными дизайнерами, художниками, специалистами в сфере искусства и науки.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Packaging design 
упаковка, подарок ;Упаковка, подарок ;сувенир или купон на скидку, являющийся частью упаковки, прикрепляемый к ней снаружи, часто является стимулом для покупки.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;On-pack premium 
упаковка, тестирование ;Упаковка, тестирование ;проверка параметров упаковки различными способами. Дилеры (посредники) тестируют упаковку в процессе хранения и транспортировки товара. Потребительские тесты позволяют выявить реакцию потребителей, связанную с их восприятием надписей, цвета, формы упаковки, удобства и другое.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Packaging, testing 
управление в кризисных ситуациях ;Управление в кризисных ситуациях ;ситуация, при которой сотрудники отдела по связям с общественностью рассматривают возможность возникновения неприятностей и вырабатывают план для управления коммуникациями в период кризиса.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Crisis management 
управление маркетингом ;Управление маркетингом ;руководство службой или подразделением маркетинга в целях осуществления маркетинговых целей на основе взаимодействия с другими структурами ради достижения целей компании.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Marketing management 
управление маркетингом, дивизиональный подход ;Управление маркетингом, дивизиональный подход ;эта структура маркетинга преимущественно крупных компаний, где ассортимент продукции диверсифицирован, а его реализация осуществляется на нескольких рынках. Эта ситуация требует создания самостоятельных «точек прибыли» (маркетинговые дивизионы, отделения).;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Marketing management, divisional approach 
управление маркетингом, матричный подход ;Управление маркетингом, матричный подход ;двухуровневая организационная структура, где вертикальный уровень обеспечивается иерархической структурой, а горизонтальный уровень– маркетинговыми программами. Как правило, это временные творческие или проектные коллективы, создающиеся для решения конкретных задач.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Marketing management, matrix approach 
управление маркетингом, структура ;Управление маркетингом, структура ;организационная структура службы маркетинга определяется спецификой продаваемых товаров или услуг, количеством рынков и масштабом сбыта. Как правило, организация службы маркетинга базируется на одной из трех основных структур: функциональной, дивизиональной или матричной, а также на их сочетании.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Marketing management, structure 
управление маркетингом, функциональный подход ;Управление маркетингом, функциональный подход ;структура маркетинга, базирующаяся на традиционных вертикальных связях по типу «руководитель-подчиненный». Этот подход основан на постоянном взаимодействии и выполнении основных функций в координации с другими подразделениями.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Marketing management, function approach 
управление торговым персоналом ;Управление торговым персоналом ;система управления в компании, включая: 1) отбор и наем торговых представителей, работников 2) изучение товаров компании и обучение их методам продаж 3) контроль за их деятельностью 4) создание системы мотивации персонала 5) оценка их индивидуального и коллективного труда.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Sales-force management 
уровень бедности ;Уровень бедности ;размер дохода, обеспечивающий прожиточный минимум. Обычно рассчитывается либо в виде соотношения со средним доходом в стране, либо методом прямого расчета.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Poverty level 
уровень жизни ;Уровень жизни ;уровень благосостояния населения, характеризующий меру удовлетворения основных жизненных потребностей людей. Обычно определяется величиной ВВП или ВНП на душу населения или средними доходами семьи.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Standards of living 
услуга ;Услуга ;вид деятельности, в процессе выполнения которого создаются блага и выгоды для потребителя. Желаемый результат создается в самом процессе оказания услуг.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Service 
услуги деловые ;Услуги деловые ;услуги, способствующие осуществлению конкретных деловых операций и бизнес-решений. Услуги по техническому обслуживанию и ремонту, юридические услуги, обучение, консультации, рекламные услуги.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Business services 
услуги коммерческие ;Услуги коммерческие ;включают банковское дело, страхование, транспортные перевозки и пр.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Services to trade 
услуги потребительские ;Услуги потребительские ;работа ресторанов, доставляющих пищу на дом и в офис, механиков, слесарей, прачечных и химчисток и т.п.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Consumer services 
услуги профессионального характера ;Услуги профессионального характера ;проведение консультаций, работа бухгалтеров, юристов, архитекторов, специалистов по консалтингу, врачей и пр.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Professional services 
услуги, неосязаемость ;Услуги, неосязаемость ;специфическая характеристика услуг, отражающая их отличие от товаров. Услуги нельзя подержать, потрогать или увидеть прежде, чем принять решение воспользоваться ими.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Intangibility 
услуги, неотделимость ;Услуги, неотделимость ;специфическая характеристика услуг, подчеркивающая, что услуга не может быть отделена от ее производителя или от обстановки, в которой она предоставляется.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Inseparability 
услуги, непостоянство ;Услуги, непостоянство ;специфическая характеристика услуг, объясняющая различия в их качестве. Услуги предоставляются людьми с различной квалификацией, в разное время и в разном месте.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Inconsistency 
услуги, несохраняемость ;Услуги, несохраняемость ;специфическая характеристика услуг, объясняющая невозможность накопления их запасов и вытекающие из этого особенности расчета затрат.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Inventory 
услуги, основанные на использовании оборудования ;Услуги, основанные на использовании оборудования ;предоставление услуг преимущественно с помощью оборудования, например банкоматов.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Equipment-based services 
услуги, основанные на труде человека ;Услуги, основанные на труде человека ;услуги, основанные исключительно на труде человека, в отличие от услуг, предоставляемых с использованием оборудования.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;People-based services 
услуги, связанные с товаром ;Услуги, связанные с товаром ;услуги, играющие вспомогательную роль по отношению к товарам.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Product-related services 
услуги, четыре характеристики ;Услуги, четыре характеристики ;специфические характеристики услуг: неосязаемость, непостоянство, неотделимость и несохраняемость (от первых букв английских слов intangibility, inconsistency, inseparability, inventory).;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Four I’s of service 
фактор;Фактор;обстоятельство, возникающее в бизнесе компании, когда реклама или рекламная кампания перестает быть эффективной.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;
факторный анализ ;Факторный анализ ;метод математической статистики, позволяющий сократить количество исследуемых переменных и определить структуру взаимосвязей между переменными, определяющими потребительский выбор.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Factor analysis 
фандрайзинг ;Фандрайзинг ;деятельность по сбору и привлечения средств, формированию различных финансовых, денежных фондов, в частности, для благотворительных общественных целей, поддержке социально-значимых проектов и институтов.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Fundraising 
фастинг ;Фастинг ;рекламные мероприятия по формированию спроса и стимулированию сбыта, адресно-ориентированные на покупателей, агентов и розничных торговцев. Как правило для товаров, быстрораскупаемых в розничной торговле.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Fasting or fast moving 
фидбек;Фидбек;обратная связь.;https://kaplunoff.com/blog/marketing-i-prodazhi/237-marketing-words;
физическое окружение;Физическое окружение;физические доказательства (Physical surround)– внешняя привлекательность места расположения, материальные ресурсы и оборудование, внешний вид персонала, способствующие эффективному обмену.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;
фирменный стиль ;Фирменный стиль ;совокупность изобразительных, визуальных, информационных средств, с помощью которых компания подчеркивает свою индивидуальность.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;Company style 
фон ;Фон ;все, что сопровождает рекламное сообщение в печати, по радио и телевидению. Например, художественное оформление, звуковые эффекты, музыка, натура, декорации.;http://infosystems.ru/library/slovar_ais_1218/slovar_marketin_1221.html;BG-Background 
